year,district,call_year,wdid,gnis_id,may_swe,peak_swe,apr_fx_apr_to_sep,may_fx_apr_to_sep,apr_eddi30d,may_eddi30d,apr_eddi90d,may_eddi90d,apr_eddi180d,may_eddi180d,apr_eddi1y,may_eddi1y
2019,64,1961.6586021505375,6405603,201759,379.6181818,425.1,679,349,-0.903636364,-0.800810277,-1.222470356,-1.711501976,-0.669624506,-1.060632411,-0.387549407,-0.531146245
2019,64,1961.6586021505375,6405603,201759,379.6181818,425.1,679,349,-0.903636364,-0.800810277,-1.222470356,-1.711501976,-0.669624506,-1.060632411,-0.387549407,-0.531146245
2019,64,1961.6586021505375,6406695,201759,379.6181818,425.1,679,349,-0.903636364,-0.800810277,-1.222470356,-1.711501976,-0.669624506,-1.060632411,-0.387549407,-0.531146245
2019,64,1961.6586021505375,6406695,201759,379.6181818,425.1,679,349,-0.903636364,-0.800810277,-1.222470356,-1.711501976,-0.669624506,-1.060632411,-0.387549407,-0.531146245
2019,64,1961.6586021505375,6406695,201759,379.6181818,425.1,679,349,-0.903636364,-0.800810277,-1.222470356,-1.711501976,-0.669624506,-1.060632411,-0.387549407,-0.531146245
2019,80,1928.6075268817203,8002107,182383,444.5,444.5,260,235,0.076544118,-0.372426471,-0.521764706,-0.757426471,-0.343897059,-0.360294118,0.842132353,0.579117647
2019,80,1928.6075268817203,8002126,183481,444.5,444.5,260,235,0.076544118,-0.372426471,-0.521764706,-0.757426471,-0.343897059,-0.360294118,0.842132353,0.579117647
2019,80,1928.6075268817203,8003550,201759,444.5,444.5,260,235,0.076544118,-0.372426471,-0.521764706,-0.757426471,-0.343897059,-0.360294118,0.842132353,0.579117647
2020,01,1914.956989247312,0100839,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0100843,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0102003,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0108327,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0108327,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0108327,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0110900,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0110900,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,01,1914.956989247312,0110900,201759,424.1727273,485.8363636,605,309,-0.68590795,0.192117155,-0.400158996,-0.226577406,-0.204016736,-0.106728033,0.02348954,0.233631799
2020,02,1908.9408602150536,0200740,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0201015,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0203375,184959,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0203936,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0203936,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0208828,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,02,1908.9408602150536,0208828,201759,389.9909091,437.1181818,605,309,-0.853736842,0.14,-0.529263158,-0.250684211,-0.282,-0.251421053,-0.066,0.115263158
2020,04,1881.4005376344087,0400766,205019,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0400861,177565,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0400868,177536,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0404167,177922,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0400559,177536,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0400639,205019,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,04,1881.4005376344087,0405057,205019,567.65,617.2,110,NA,-0.769464286,0.162202381,-0.633928571,-0.221964286,-0.305654762,-0.20547619,-0.080654762,0.084880952
2020,05,1889.674731182796,0500991,205012,546.1,563.88,104,NA,-0.640747664,0.308130841,-0.51588785,-0.074766355,-0.166261682,-0.03682243,0.116915888,0.318504673
2020,05,1889.674731182796,0502131,178186,546.1,563.88,104,NA,-0.640747664,0.308130841,-0.51588785,-0.074766355,-0.166261682,-0.03682243,0.116915888,0.318504673
2020,05,1889.674731182796,0504081,178348,546.1,563.88,104,NA,-0.640747664,0.308130841,-0.51588785,-0.074766355,-0.166261682,-0.03682243,0.116915888,0.318504673
2020,05,1889.674731182796,0500796,178283,546.1,563.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,06,1899.6908602150536,0602105,180974,409.7666667,473.3,112,42,-0.6157,0.3086,-0.5824,-0.0401,-0.1888,-0.0302,0.0884,0.2531
2020,06,1899.6908602150536,0604256,178467,409.7666667,473.3,112,42,-0.6157,0.3086,-0.5824,-0.0401,-0.1888,-0.0302,0.0884,0.2531
2020,06,1899.6908602150536,0604255,178467,409.7666667,473.3,112,42,-0.6157,0.3086,-0.5824,-0.0401,-0.1888,-0.0302,0.0884,0.2531
2020,07,1882.951612903226,0700812,181805,535.9,553.7,210,200,-0.370084034,0.571344538,-0.380252101,0.233361345,-0.11512605,0.175882353,0.315714286,0.486890756
2020,07,1882.951612903226,0702108,181545,535.9,553.7,210,200,-0.370084034,0.571344538,-0.380252101,0.233361345,-0.11512605,0.175882353,0.315714286,0.486890756
2020,07,1882.951612903226,0700859,181545,535.9,553.7,210,200,-0.370084034,0.571344538,-0.380252101,0.233361345,-0.11512605,0.175882353,0.315714286,0.486890756
2020,07,1882.951612903226,0703391,181805,535.9,553.7,210,200,-0.370084034,0.571344538,-0.380252101,0.233361345,-0.11512605,0.175882353,0.315714286,0.486890756
2020,08,1897.9327956989248,0801000,201759,214.2,248.9333333,210,200,-0.553257576,0.348484848,-0.521212121,-0.087159091,-0.27625,-0.090643939,0.164886364,0.405643939
2020,08,1897.9327956989248,0801180,185069,214.2,248.9333333,210,200,-0.553257576,0.348484848,-0.521212121,-0.087159091,-0.27625,-0.090643939,0.164886364,0.405643939
2020,08,1897.9327956989248,0801020,201759,214.2,248.9333333,210,200,-0.553257576,0.348484848,-0.521212121,-0.087159091,-0.27625,-0.090643939,0.164886364,0.405643939
2020,08,1897.9327956989248,0808159,201759,214.2,248.9333333,210,200,-0.553257576,0.348484848,-0.521212121,-0.087159091,-0.27625,-0.090643939,0.164886364,0.405643939
2020,09,1925.986559139785,0902107,182308,200.7,231.1,210,200,-0.64,0.435645161,-0.506935484,0.037580645,-0.107903226,0.088870968,0.213548387,0.465322581
2020,09,1925.986559139785,0904288,182148,200.7,231.1,210,200,-0.64,0.435645161,-0.506935484,0.037580645,-0.107903226,0.088870968,0.213548387,0.465322581
2020,09,1925.986559139785,0901591,182308,200.7,231.1,210,200,-0.64,0.435645161,-0.506935484,0.037580645,-0.107903226,0.088870968,0.213548387,0.465322581
2020,09,1925.986559139785,0905632,182308,200.7,231.1,210,200,-0.64,0.435645161,-0.506935484,0.037580645,-0.107903226,0.088870968,0.213548387,0.465322581
2020,23,1896.534946236559,2300679,183803,328.3,354.95,69,67,-0.411661017,0.767627119,-0.707661017,0.251355932,-0.525661017,-0.152949153,1.01695e-4,0.261322034
2020,23,1896.534946236559,2302103,183790,328.3,354.95,69,67,-0.411661017,0.767627119,-0.707661017,0.251355932,-0.525661017,-0.152949153,1.01695e-4,0.261322034
2020,23,1896.534946236559,2302119,183410,328.3,354.95,69,67,-0.411661017,0.767627119,-0.707661017,0.251355932,-0.525661017,-0.152949153,1.01695e-4,0.261322034
2020,64,1923.8844086021504,6400503,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6402411,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6499999,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6405603,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6405603,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6405603,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6406695,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6406695,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,64,1923.8844086021504,6406695,201759,424.1727273,485.8363636,605,309,-0.780118577,-0.03486166,-0.261778656,-0.250296443,0.039624506,-0.07958498,-0.354249012,-0.216225296
2020,80,1897.978494623656,8002107,182383,350.5,378.5,210,200,-0.262205882,0.684558824,-0.402573529,0.260147059,-0.122867647,0.258602941,0.47125,0.702720588
2020,80,1897.978494623656,8002126,183481,350.5,378.5,210,200,-0.262205882,0.684558824,-0.402573529,0.260147059,-0.122867647,0.258602941,0.47125,0.702720588
2020,80,1897.978494623656,8003550,201759,350.5,378.5,210,200,-0.262205882,0.684558824,-0.402573529,0.260147059,-0.122867647,0.258602941,0.47125,0.702720588
2021,01,1926.9220430107528,0100839,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0100843,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0102003,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0108327,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0108327,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0108327,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0110900,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0110900,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,01,1926.9220430107528,0110900,201759,390.0090909,410.5454545,516,258,-0.469740586,-1.484686192,-0.629439331,-1.085330544,0.137891213,-0.443849372,1.471648536,1.119740586
2021,02,1923.8763440860216,0200740,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0201015,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0203375,184959,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0203936,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0203936,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0208828,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,02,1923.8763440860216,0208828,201759,350.7636364,367.6090909,516,258,-0.631210526,-1.460210526,-0.715894737,-1.275736842,-0.01,-0.567947368,1.378842105,1.035947368
2021,04,1892.25,0400766,205019,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0400861,177565,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0400868,177536,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0404167,177922,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0400559,177536,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0400639,205019,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,04,1892.25,0405057,205019,532.15,552.45,100,NA,-0.463095238,-1.122261905,-0.744940476,-1.205595238,0.031845238,-0.510714286,1.643809524,1.198988095
2021,05,1900.236559139785,0500991,205012,467.36,508,95,NA,-0.322056075,-1.286448598,-0.701775701,-1.107943925,-0.007383178,-0.538878505,1.579158879,1.136542056
2021,05,1900.236559139785,0502131,178186,467.36,508,95,NA,-0.322056075,-1.286448598,-0.701775701,-1.107943925,-0.007383178,-0.538878505,1.579158879,1.136542056
2021,05,1900.236559139785,0504081,178348,467.36,508,95,NA,-0.322056075,-1.286448598,-0.701775701,-1.107943925,-0.007383178,-0.538878505,1.579158879,1.136542056
2021,05,1900.236559139785,0500796,178283,467.36,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,06,1916.233870967742,0602105,180974,362.3666667,382.7,98,37,-0.2097,-1.1607,-0.6602,-1.0523,0.0359,-0.4905,1.4239,1.1857
2021,06,1916.233870967742,0604256,178467,362.3666667,382.7,98,37,-0.2097,-1.1607,-0.6602,-1.0523,0.0359,-0.4905,1.4239,1.1857
2021,06,1916.233870967742,0604255,178467,362.3666667,382.7,98,37,-0.2097,-1.1607,-0.6602,-1.0523,0.0359,-0.4905,1.4239,1.1857
2021,07,1884.5672043010752,0700812,181805,442,449.6,173,169,0.046890756,-0.925462185,-0.405966387,-0.767226891,0.287394958,-0.218991597,1.665462185,1.448487395
2021,07,1884.5672043010752,0702108,181545,442,449.6,173,169,0.046890756,-0.925462185,-0.405966387,-0.767226891,0.287394958,-0.218991597,1.665462185,1.448487395
2021,07,1884.5672043010752,0700859,181545,442,449.6,173,169,0.046890756,-0.925462185,-0.405966387,-0.767226891,0.287394958,-0.218991597,1.665462185,1.448487395
2021,07,1884.5672043010752,0703391,181805,442,449.6,173,169,0.046890756,-0.925462185,-0.405966387,-0.767226891,0.287394958,-0.218991597,1.665462185,1.448487395
2021,08,1909.44623655914,0801000,201759,218.4666667,231.1666667,173,169,-0.363068182,-1.352765152,-0.588674242,-1.076060606,0.154507576,-0.474166667,1.34405303,1.097689394
2021,08,1909.44623655914,0801180,185069,218.4666667,231.1666667,173,169,-0.363068182,-1.352765152,-0.588674242,-1.076060606,0.154507576,-0.474166667,1.34405303,1.097689394
2021,08,1909.44623655914,0801020,201759,218.4666667,231.1666667,173,169,-0.363068182,-1.352765152,-0.588674242,-1.076060606,0.154507576,-0.474166667,1.34405303,1.097689394
2021,08,1909.44623655914,0808159,201759,218.4666667,231.1666667,173,169,-0.363068182,-1.352765152,-0.588674242,-1.076060606,0.154507576,-0.474166667,1.34405303,1.097689394
2021,09,1933.029569892473,0902107,182308,251.5,259.1,173,169,-0.205645161,-1.130806452,-0.584193548,-1.024354839,0.177903226,-0.402096774,1.595483871,1.247741935
2021,09,1933.029569892473,0904288,182148,251.5,259.1,173,169,-0.205645161,-1.130806452,-0.584193548,-1.024354839,0.177903226,-0.402096774,1.595483871,1.247741935
2021,09,1933.029569892473,0901591,182308,251.5,259.1,173,169,-0.205645161,-1.130806452,-0.584193548,-1.024354839,0.177903226,-0.402096774,1.595483871,1.247741935
2021,09,1933.029569892473,0905632,182308,251.5,259.1,173,169,-0.205645161,-1.130806452,-0.584193548,-1.024354839,0.177903226,-0.402096774,1.595483871,1.247741935
2021,23,1896.3413978494625,2300679,183803,271.15,286.4,50,52,0.124508475,-0.676983051,-0.497966102,-0.763050847,0.026542373,-0.52779661,1.294,0.933932203
2021,23,1896.3413978494625,2302103,183790,271.15,286.4,50,52,0.124508475,-0.676983051,-0.497966102,-0.763050847,0.026542373,-0.52779661,1.294,0.933932203
2021,23,1896.3413978494625,2302119,183410,271.15,286.4,50,52,0.124508475,-0.676983051,-0.497966102,-0.763050847,0.026542373,-0.52779661,1.294,0.933932203
2021,64,1945.739247311828,6400503,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6402411,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6499999,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6405603,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6405603,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6405603,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6406695,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6406695,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,64,1945.739247311828,6406695,201759,390.0090909,410.5454545,516,258,-0.390335968,-1.623359684,-0.639387352,-0.985909091,0.113478261,-0.446027668,1.506284585,1.211719368
2021,80,1905.8655913978496,8002107,182383,302.3,315,173,169,0.128014706,-0.840294118,-0.411544118,-0.718823529,0.289485294,-0.31,1.615514706,1.308235294
2021,80,1905.8655913978496,8002126,183481,302.3,315,173,169,0.128014706,-0.840294118,-0.411544118,-0.718823529,0.289485294,-0.31,1.615514706,1.308235294
2021,80,1905.8655913978496,8003550,201759,302.3,315,173,169,0.128014706,-0.840294118,-0.411544118,-0.718823529,0.289485294,-0.31,1.615514706,1.308235294
2022,01,1903.7096774193549,0100839,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0100843,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0102003,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0108327,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0108327,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0108327,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0110900,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0110900,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,01,1903.7096774193549,0110900,201759,332.9636364,367.03,468,NA,0.667205021,1.96339749,-0.01851046,1.006083682,1.341941423,1.711230126,1.110276151,1.445355649
2022,02,1896.8467741935483,0200740,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0201015,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0203375,184959,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0203936,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0203936,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0208828,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,02,1896.8467741935483,0208828,201759,298.7909091,327.2,468,NA,0.719947368,2.087894737,-0.100263158,0.973210526,1.264052632,1.671894737,0.927947368,1.306210526
2022,04,1879.314516129032,0400766,205019,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0400861,177565,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0400868,177536,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0404167,177922,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0400559,177536,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0400639,205019,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,04,1879.314516129032,0405057,205019,483.85,499.1,100,NA,0.535595238,1.726607143,0.126964286,0.839404762,1.353392857,1.460416667,0.965178571,1.326904762
2022,05,1881.8440860215053,0500991,205012,441.96,467.36,103,NA,0.708037383,1.924205607,0.162990654,0.984766355,1.55635514,1.661214953,0.971588785,1.344953271
2022,05,1881.8440860215053,0502131,178186,441.96,467.36,103,NA,0.708037383,1.924205607,0.162990654,0.984766355,1.55635514,1.661214953,0.971588785,1.344953271
2022,05,1881.8440860215053,0504081,178348,441.96,467.36,103,NA,0.708037383,1.924205607,0.162990654,0.984766355,1.55635514,1.661214953,0.971588785,1.344953271
2022,05,1881.8440860215053,0500796,178283,441.96,467.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,1887.970430107527,0602105,180974,282.8,331.0333333,95,NA,0.6721,1.9732,0.1793,0.9685,1.4065,1.6166,0.9244,1.1392
2022,06,1887.970430107527,0604256,178467,282.8,331.0333333,95,NA,0.6721,1.9732,0.1793,0.9685,1.4065,1.6166,0.9244,1.1392
2022,06,1887.970430107527,0604255,178467,282.8,331.0333333,95,NA,0.6721,1.9732,0.1793,0.9685,1.4065,1.6166,0.9244,1.1392
2022,07,1871.5833333333333,0700812,181805,459.7,462.3,132,NA,0.485714286,2.036218487,0.228571429,1.148235294,1.378235294,1.685630252,0.905630252,1.308991597
2022,07,1871.5833333333333,0702108,181545,459.7,462.3,132,NA,0.485714286,2.036218487,0.228571429,1.148235294,1.378235294,1.685630252,0.905630252,1.308991597
2022,07,1871.5833333333333,0700859,181545,459.7,462.3,132,NA,0.485714286,2.036218487,0.228571429,1.148235294,1.378235294,1.685630252,0.905630252,1.308991597
2022,07,1871.5833333333333,0703391,181805,459.7,462.3,132,NA,0.485714286,2.036218487,0.228571429,1.148235294,1.378235294,1.685630252,0.905630252,1.308991597
2022,08,1886.3413978494625,0801000,201759,139.7,176.9666667,132,NA,0.580075758,2.060909091,-0.027878788,1.122878788,1.361931818,1.836969697,0.890037879,1.223674242
2022,08,1886.3413978494625,0801180,185069,139.7,176.9666667,132,NA,0.580075758,2.060909091,-0.027878788,1.122878788,1.361931818,1.836969697,0.890037879,1.223674242
2022,08,1886.3413978494625,0801020,201759,139.7,176.9666667,132,NA,0.580075758,2.060909091,-0.027878788,1.122878788,1.361931818,1.836969697,0.890037879,1.223674242
2022,08,1886.3413978494625,0808159,201759,139.7,176.9666667,132,NA,0.580075758,2.060909091,-0.027878788,1.122878788,1.361931818,1.836969697,0.890037879,1.223674242
2022,09,1921.1827956989248,0902107,182308,157.5,160,132,NA,0.466451613,2.09,0.083387097,1.148387097,1.515,1.763548387,0.923064516,1.215645161
2022,09,1921.1827956989248,0904288,182148,157.5,160,132,NA,0.466451613,2.09,0.083387097,1.148387097,1.515,1.763548387,0.923064516,1.215645161
2022,09,1921.1827956989248,0901591,182308,157.5,160,132,NA,0.466451613,2.09,0.083387097,1.148387097,1.515,1.763548387,0.923064516,1.215645161
